:Item Number,QOH,Order Point,PriceA,PriceB,PriceC,PriceD,PriceE,PriceF,PriceWD,CorePrice,Unit Measure,Description
R2104TST,6,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2105TST,7,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2106TST,10,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2107TST,3,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2108TST,11,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2109TST,9,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2110TST,9,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2111TST,6,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2112TST,5,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2113TST,2,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2114TST,7,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2115TST,10,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2116TST,9,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2117TST,6,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2118TST,5,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2119TST,3,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2120TST,12,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2121TST,6,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2122TST,5,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2123TST,7,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2124TST,9,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2125TST,2,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2126TST,6,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2127TST,8,18,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2128TST,5,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2129TST,7,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2130TST,9,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2131TST,7,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2132TST,10,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2133TST,5,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2134TST,2,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2135TST,11,20,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2136TST,4,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2137TST,10,21,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2138TST,1,1,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2139TST,3,4,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2140TST,4,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2141TST,5,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2142TST,2,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2143TST,3,4,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2144TST,11,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2145TST,7,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2146TST,4,4,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2147TST,4,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2148TST,11,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2149TST,11,18,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2150TST,11,18,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2151TST,6,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2152TST,4,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2153TST,5,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2154TST,10,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2155TST,8,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2156TST,10,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2157TST,6,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2158TST,5,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2159TST,2,5,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2160TST,6,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2161TST,5,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2162TST,7,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2163TST,8,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2164TST,6,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2165TST,7,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2166TST,9,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2167TST,3,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2168TST,9,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2169TST,3,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2170TST,7,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2171TST,8,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2172TST,4,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2173TST,3,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2174TST,3,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2175TST,8,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2176TST,2,5,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2177TST,10,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2178TST,2,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2179TST,3,5,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2180TST,2,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2181TST,12,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2182TST,11,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2183TST,11,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2184TST,2,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2185TST,2,5,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2186TST,3,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2187TST,10,18,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2188TST,5,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2189TST,10,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2190TST,9,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2191TST,9,18,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2192TST,8,18,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2193TST,11,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2194TST,9,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2195TST,4,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2196TST,11,21,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2197TST,10,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2198TST,11,22,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2199TST,2,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2200TST,10,19,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2201TST,7,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2202TST,2,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2203TST,5,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2204TST,9,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2205TST,11,19,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2206TST,12,21,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2207TST,2,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2208TST,3,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2209TST,8,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2210TST,1,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2211TST,4,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2212TST,6,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2213TST,5,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2214TST,11,20,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2215TST,3,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2216TST,4,5,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2217TST,4,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2218TST,10,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2219TST,8,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2220TST,3,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2221TST,9,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2222TST,9,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2223TST,2,2,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2224TST,3,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2225TST,5,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2226TST,3,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2227TST,9,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2228TST,7,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2229TST,6,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2230TST,9,20,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2231TST,6,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2232TST,7,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2233TST,11,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2234TST,4,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2235TST,3,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2236TST,9,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2237TST,2,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2238TST,10,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2239TST,11,22,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2240TST,8,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2241TST,12,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2242TST,1,3,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2243TST,2,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2244TST,10,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2245TST,11,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2246TST,4,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2247TST,4,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2248TST,2,5,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2249TST,7,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2250TST,11,21,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2251TST,7,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2252TST,4,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2253TST,6,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2254TST,8,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2255TST,3,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2256TST,4,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2257TST,1,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2258TST,3,5,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2259TST,6,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2260TST,5,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2261TST,4,4,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2262TST,3,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2263TST,10,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2264TST,6,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2265TST,3,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2266TST,10,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R2267TST,4,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
