:Item Number,QOH,Order Point,PriceA,PriceB,PriceC,PriceD,PriceE,PriceF,PriceWD,CorePrice,Unit Measure,Description
R4025TS,6,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4026TS,6,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4027TS,7,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4028TS,2,5,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4029TS,6,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4030TS,9,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4031TS,10,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4032TS,4,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4033TS,7,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4034TS,7,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4035TS,5,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4036TS,7,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4037TS,6,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4038TS,11,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4039TS,7,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4040TS,6,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4041TS,8,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4042TS,3,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4043TS,11,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4044TS,5,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4045TS,7,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4046TS,2,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4047TS,8,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4048TS,5,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4049TS,5,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4050TS,5,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4051TS,9,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4052TS,11,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4053TS,5,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4054TS,6,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4055TS,3,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4056TS,8,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4057TS,9,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4058TS,8,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4059TS,3,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4060TS,3,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4061TS,6,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4062TS,3,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4063TS,6,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4064TS,3,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4065TS,10,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4066TS,10,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4067TS,8,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4068TS,8,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4069TS,9,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4070TS,4,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4071TS,7,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4072TS,3,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4073TS,4,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4074TS,7,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4075TS,12,22,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4076TS,11,21,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4077TS,4,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4078TS,9,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4079TS,5,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4080TS,5,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4081TS,11,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4082TS,11,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4083TS,4,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4084TS,5,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4085TS,4,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4086TS,3,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4087TS,9,18,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4088TS,7,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4089TS,9,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4090TS,10,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4091TS,4,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4092TS,7,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4093TS,5,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4094TS,9,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4095TS,5,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4096TS,3,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4097TS,4,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4098TS,9,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4099TS,2,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4100TS,7,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4101TS,6,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4102TS,5,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4103TS,8,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4104TS,12,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4105TS,3,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4106TS,10,21,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4107TS,10,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4108TS,11,20,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4109TS,4,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4110TS,4,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4111TS,6,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4112TS,5,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4113TS,8,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4114TS,1,2,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4115TS,5,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4116TS,4,5,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4117TS,5,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4118TS,1,3,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4119TS,2,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4120TS,5,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4121TS,2,5,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4122TS,6,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4123TS,2,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4124TS,2,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4125TS,1,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4126TS,10,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4127TS,12,22,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4128TS,11,18,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4129TS,12,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4130TS,8,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4131TS,11,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4132TS,7,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4133TS,8,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4134TS,3,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4135TS,6,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4136TS,3,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4137TS,3,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4138TS,11,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4139TS,9,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4140TS,4,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4141TS,12,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4142TS,5,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4143TS,3,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4144TS,5,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4145TS,7,18,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4146TS,4,7,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4147TS,7,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4148TS,8,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4149TS,8,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4150TS,1,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4151TS,4,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4152TS,10,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4153TS,3,4,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4154TS,7,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4155TS,5,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4156TS,1,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4157TS,2,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4158TS,9,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4159TS,11,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4160TS,11,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4161TS,4,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4162TS,1,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4163TS,9,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4164TS,2,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4165TS,11,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4166TS,9,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4167TS,8,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4168TS,9,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4169TS,10,19,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4170TS,6,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4171TS,3,3,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4172TS,5,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4173TS,3,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4174TS,3,3,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4175TS,7,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4176TS,10,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4177TS,9,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4178TS,6,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4179TS,3,3,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4180TS,8,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4181TS,7,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4182TS,3,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4183TS,6,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4184TS,3,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4185TS,6,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4186TS,9,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4187TS,9,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4188TS,5,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4189TS,2,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4190TS,12,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4191TS,2,3,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4192TS,7,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4193TS,5,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4194TS,9,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4195TS,4,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4196TS,9,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4197TS,1,6,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4198TS,10,21,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4199TS,11,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4200TS,9,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4201TS,12,20,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4202TS,8,19,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4203TS,5,8,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4204TS,10,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4205TS,2,4,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4206TS,7,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4207TS,11,13,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4208TS,2,4,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4209TS,6,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4210TS,6,14,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4211TS,11,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4212TS,6,12,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4213TS,8,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4214TS,6,15,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4215TS,8,17,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4216TS,3,10,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4217TS,12,22,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4218TS,5,9,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4219TS,12,16,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
R4220TS,9,11,1.44,1.66,1.91,2.2,2.53,2.91,1.08,0.00,Each,Spark Plug
